ID,type,x COM, y COM
2,2,112.000000,19.000000
3,2,115.500000,18.750000
4,2,118.222222,19.333333
5,2,120.800000,19.300000
6,2,124.636364,19.818182
8,2,130.333333,19.333333
9,2,133.083333,19.333333
10,2,135.833333,20.166667
13,2,145.181818,19.636364
15,2,97.100000,23.200000
17,2,103.125000,22.125000
20,2,112.166667,22.416667
26,2,129.500000,22.000000
30,2,141.090909,21.272727
33,2,151.125000,21.875000
35,2,156.200000,23.200000
37,2,88.600000,25.200000
39,2,93.500000,25.000000
42,2,102.500000,24.500000
47,2,116.500000,23.500000
53,2,135.909091,23.363636
54,2,140.125000,25.125000
57,2,147.857143,24.714286
58,2,150.714286,26.000000
61,2,162.000000,25.000000
63,2,166.125000,25.375000
64,2,169.000000,26.000000
66,2,84.333333,28.555556
67,2,87.500000,28.000000
69,2,93.333333,28.111111
72,2,103.888889,27.888889
75,2,112.000000,28.500000
76,2,114.500000,27.500000
78,2,121.250000,27.750000
79,2,123.700000,27.400000
81,2,130.222222,27.666667
82,2,133.000000,28.285714
83,2,136.125000,28.125000
84,2,139.857143,28.428571
85,2,142.000000,27.800000
87,2,148.571429,27.000000
88,2,152.400000,29.200000
90,2,157.900000,28.800000
91,2,160.500000,28.000000
94,2,167.571429,29.142857
95,2,171.857143,27.285714
96,2,174.500000,28.000000
98,2,79.444444,30.222222
99,2,81.875000,33.125000
101,2,88.000000,31.000000
104,2,97.500000,30.333333
106,2,105.000000,31.000000
109,2,112.700000,30.900000
112,2,119.800000,31.900000
114,2,127.000000,31.500000
115,2,130.100000,31.200000
116,2,133.000000,31.000000
117,2,136.777778,30.444444
118,2,137.875000,32.625000
123,2,154.111111,32.111111
130,2,175.000000,31.000000
131,2,177.500000,31.000000
133,2,70.833333,34.000000
134,2,72.833333,34.000000
135,2,76.250000,33.875000
136,2,78.500000,35.000000
142,2,98.125000,34.875000
143,2,100.777778,33.888889
144,2,102.333333,31.333333
146,2,108.111111,33.333333
147,2,111.285714,33.428571
153,2,129.222222,34.555556
154,2,133.000000,34.500000
155,2,135.222222,33.111111
156,2,140.250000,34.750000
163,2,158.714286,33.571429
165,2,165.857143,33.714286
166,2,168.600000,33.600000
171,2,183.100000,34.100000
172,2,185.500000,34.500000
174,2,70.111111,37.333333
175,2,73.000000,37.000000
178,2,82.428571,35.571429
180,2,88.375000,36.500000
184,2,100.125000,37.125000
185,2,103.444444,36.333333
188,2,110.416667,38.166667
190,2,118.538462,37.615385
191,2,121.888889,36.222222
194,2,130.000000,37.285714
196,2,135.777778,37.555556
203,2,155.750000,37.500000
204,2,160.250000,37.000000
208,2,172.444444,36.000000
210,2,178.125000,37.000000
215,2,64.700000,40.200000
217,2,70.857143,40.428571
218,2,73.142857,39.571429
219,2,75.125000,40.875000
220,2,78.142857,40.214286
221,2,82.666667,40.444444
224,2,89.250000,41.250000
226,2,96.200000,40.400000
227,2,98.625000,39.625000
232,2,114.900000,40.200000
234,2,121.625000,39.625000
236,2,126.777778,39.222222
237,2,130.363636,41.363636
238,2,133.000000,40.000000
240,2,139.500000,38.750000
243,2,147.700000,40.400000
246,2,157.100000,39.800000
247,2,160.600000,40.100000
249,2,165.750000,40.500000
250,2,168.428571,39.714286
251,2,171.571429,40.142857
252,2,175.454545,40.636364
253,2,177.800000,39.600000
254,2,182.400000,38.000000
257,2,188.444444,38.777778
259,2,196.125000,41.250000
260,2,59.285714,42.857143
264,2,69.000000,42.500000
268,2,82.375000,44.750000
269,2,84.125000,42.875000
272,2,94.142857,42.285714
274,2,100.000000,43.000000
275,2,102.500000,43.000000
276,2,105.125000,43.375000
278,2,112.125000,43.125000
279,2,115.500000,43.200000
280,2,118.800000,43.600000
281,2,121.888889,42.222222
282,2,124.875000,43.125000
283,2,127.400000,43.200000
286,2,135.750000,42.250000
287,2,138.727273,42.909091
288,2,141.000000,40.500000
289,2,144.500000,43.750000
296,2,166.714286,42.857143
298,2,172.000000,42.875000
302,2,183.100000,42.800000
305,2,192.857143,42.714286
307,2,198.333333,43.666667
311,2,64.166667,45.500000
314,2,72.875000,45.875000
315,2,76.727273,45.909091
318,2,84.571429,46.714286
319,2,87.555556,45.888889
321,2,94.777778,46.333333
324,2,102.250000,46.250000
325,2,106.000000,46.400000
327,2,112.100000,47.400000
328,2,115.500000,46.000000
330,2,117.333333,47.833333
331,2,123.888889,46.444444
332,2,126.285714,46.142857
334,2,134.125000,45.875000
335,2,136.400000,46.200000
336,2,139.090909,47.090909
337,2,141.100000,45.200000
339,2,147.600000,47.300000
340,2,151.545455,46.272727
341,2,154.600000,45.000000
342,2,158.000000,46.714286
343,2,161.333333,44.833333
346,2,168.875000,45.625000
347,2,171.888889,45.555556
349,2,178.200000,46.100000
350,2,181.000000,46.454545
351,2,184.454545,47.363636
