ID,type,x COM, y COM
2,2,111.888889,18.888889
3,2,115.125000,18.875000
4,2,118.000000,19.000000
5,2,120.500000,19.000000
6,2,123.800000,18.900000
8,2,129.800000,19.100000
9,2,133.000000,19.000000
10,2,136.200000,19.100000
13,2,145.000000,19.000000
15,2,97.375000,22.375000
17,2,103.200000,21.900000
20,2,112.125000,22.125000
26,2,130.333333,22.000000
30,2,141.888889,21.888889
33,2,151.000000,22.000000
35,2,157.333333,22.222222
37,2,88.200000,25.000000
39,2,94.125000,25.125000
42,2,102.714286,25.000000
47,2,118.363636,24.909091
53,2,135.888889,25.222222
54,2,139.000000,25.000000
57,2,148.125000,24.875000
58,2,151.000000,25.000000
61,2,160.714286,24.857143
63,2,166.285714,24.857143
64,2,169.000000,25.000000
66,2,85.000000,27.875000
67,2,87.875000,27.875000
69,2,94.000000,28.000000
72,2,104.100000,27.800000
75,2,111.800000,28.100000
76,2,115.250000,28.250000
78,2,121.000000,28.000000
79,2,123.900000,27.800000
81,2,130.000000,27.875000
82,2,133.000000,28.000000
83,2,136.000000,27.714286
84,2,139.000000,28.000000
85,2,142.000000,28.000000
87,2,148.000000,28.000000
88,2,151.125000,27.875000
90,2,157.000000,28.000000
91,2,160.000000,28.000000
94,2,169.000000,28.000000
95,2,171.875000,27.875000
96,2,174.875000,28.125000
98,2,79.125000,31.125000
99,2,82.111111,31.333333
101,2,87.666667,31.333333
104,2,97.200000,30.900000
106,2,103.333333,31.000000
109,2,112.200000,31.100000
112,2,120.875000,30.875000
114,2,127.125000,30.875000
115,2,129.777778,30.666667
116,2,133.000000,31.000000
117,2,136.000000,30.636364
118,2,139.000000,31.000000
123,2,154.000000,31.200000
130,2,175.000000,31.000000
131,2,178.000000,31.000000
133,2,70.125000,34.125000
134,2,73.000000,34.000000
135,2,76.000000,34.000000
136,2,78.875000,34.125000
142,2,97.100000,34.100000
143,2,100.125000,34.125000
144,2,102.900000,33.800000
146,2,108.875000,34.250000
147,2,112.000000,34.000000
153,2,130.100000,33.800000
154,2,132.875000,33.875000
155,2,136.000000,34.000000
156,2,138.875000,34.125000
163,2,160.125000,33.625000
165,2,165.500000,33.875000
166,2,168.900000,34.200000
171,2,183.875000,33.875000
172,2,187.000000,34.000000
174,2,70.000000,37.000000
175,2,72.875000,37.125000
178,2,81.875000,37.125000
180,2,88.000000,37.000000
184,2,99.800000,37.100000
185,2,103.100000,37.200000
188,2,112.000000,37.000000
190,2,118.000000,37.000000
191,2,121.125000,37.125000
194,2,129.875000,37.125000
196,2,135.500000,37.125000
203,2,156.875000,37.125000
204,2,159.900000,36.800000
