ID,type,x COM, y COM
2,2,114.714286,25.000000
3,2,117.571429,20.571429
4,2,119.125000,24.625000
5,2,122.250000,20.833333
6,2,127.000000,20.285714
8,2,130.000000,20.333333
9,2,132.666667,19.666667
10,2,136.875000,21.125000
13,2,144.500000,21.500000
15,2,102.000000,26.000000
17,2,104.000000,28.000000
20,2,111.375000,23.625000
26,2,127.285714,22.571429
30,2,141.125000,23.625000
33,2,149.333333,24.333333
35,2,158.750000,27.375000
37,2,90.200000,29.600000
39,2,96.700000,25.600000
42,2,100.500000,28.000000
47,2,123.200000,30.600000
53,2,134.833333,24.000000
54,2,137.500000,24.500000
57,2,147.111111,31.111111
58,2,153.500000,27.333333
61,2,161.428571,31.714286
66,2,84.000000,31.714286
67,2,91.000000,35.200000
69,2,95.857143,28.857143
72,2,99.714286,30.857143
75,2,111.428571,27.714286
76,2,117.000000,28.000000
78,2,120.500000,31.000000
79,2,127.125000,32.125000
81,2,127.909091,25.545455
82,2,131.000000,25.142857
83,2,138.600000,30.800000
84,2,139.600000,28.900000
85,2,145.750000,26.000000
87,2,149.666667,29.777778
88,2,152.875000,32.875000
90,2,157.800000,32.600000
91,2,161.111111,36.444444
94,2,167.000000,31.500000
95,2,169.500000,30.000000
96,2,173.000000,30.000000
98,2,80.200000,34.700000
99,2,86.000000,37.500000
101,2,87.333333,33.833333
104,2,95.714286,31.857143
106,2,104.777778,31.333333
109,2,115.285714,33.000000
112,2,117.000000,35.285714
114,2,125.666667,27.166667
115,2,131.142857,30.571429
116,2,133.800000,28.400000
117,2,136.285714,32.857143
118,2,144.000000,34.900000
123,2,156.000000,35.857143
130,2,169.888889,35.222222
131,2,173.571429,32.714286
134,2,71.600000,38.600000
135,2,78.500000,33.000000
136,2,76.666667,38.333333
142,2,95.500000,37.000000
143,2,104.916667,37.750000
144,2,98.250000,34.375000
146,2,109.000000,36.800000
147,2,110.600000,30.300000
153,2,132.000000,34.333333
154,2,135.000000,37.000000
155,2,134.500000,33.500000
156,2,142.000000,32.800000
163,2,156.444444,30.333333
165,2,164.571429,37.857143
166,2,164.857143,28.714286
171,2,181.875000,38.125000
172,2,178.285714,32.857143
175,2,70.500000,40.500000
178,2,80.500000,38.750000
180,2,93.500000,33.400000
184,2,103.285714,34.857143
185,2,103.700000,42.200000
188,2,114.100000,39.800000
190,2,112.142857,36.428571
191,2,125.500000,35.500000
196,2,136.142857,42.428571
203,2,148.166667,38.416667
204,2,158.571429,41.285714
208,2,168.500000,37.333333
210,2,177.666667,35.666667
215,2,68.125000,42.875000
217,2,74.666667,39.444444
218,2,76.666667,41.666667
219,2,77.750000,46.250000
220,2,83.111111,41.555556
221,2,83.857143,34.285714
224,2,90.400000,40.200000
226,2,97.000000,39.625000
227,2,100.250000,42.500000
232,2,116.909091,40.363636
234,2,120.285714,36.142857
236,2,127.555556,39.666667
237,2,129.200000,36.600000
238,2,131.444444,42.555556
240,2,137.800000,37.700000
243,2,147.428571,43.571429
246,2,153.000000,42.000000
247,2,155.888889,45.222222
249,2,163.000000,40.500000
250,2,164.500000,43.500000
251,2,174.500000,39.000000
252,2,170.000000,46.333333
253,2,176.000000,37.000000
254,2,185.250000,40.000000
257,2,188.125000,45.875000
259,2,191.857143,44.285714
260,2,64.500000,44.333333
264,2,67.555556,47.333333
268,2,80.875000,45.875000
269,2,88.000000,38.750000
272,2,93.300000,42.600000
274,2,91.500000,45.125000
275,2,97.818182,45.727273
276,2,106.875000,43.875000
278,2,109.625000,41.375000
279,2,114.375000,46.625000
280,2,116.285714,43.857143
281,2,121.200000,41.400000
282,2,122.857143,38.714286
283,2,128.500000,43.000000
286,2,134.285714,39.571429
287,2,139.545455,46.090909
288,2,142.375000,38.875000
289,2,141.000000,41.000000
296,2,172.000000,38.500000
298,2,176.666667,43.888889
302,2,179.333333,39.500000
305,2,194.000000,42.800000
307,2,197.500000,43.000000
311,2,61.142857,47.285714
314,2,73.000000,44.285714
315,2,80.222222,49.555556
318,2,83.285714,44.857143
319,2,83.857143,49.714286
321,2,93.545455,47.363636
324,2,100.000000,50.000000
325,2,105.500000,50.000000
327,2,112.111111,50.555556
328,2,116.111111,51.888889
330,2,121.888889,44.888889
331,2,125.000000,50.000000
332,2,117.666667,48.000000
334,2,133.222222,45.222222
335,2,137.444444,51.333333
336,2,140.500000,49.000000
337,2,141.166667,54.333333
339,2,143.100000,45.200000
340,2,146.900000,47.100000
341,2,149.666667,43.500000
342,2,154.444444,49.000000
343,2,159.100000,49.800000
346,2,165.714286,46.714286
347,2,172.714286,47.000000
