ID,type,x COM, y COM
2,2,112.600000,21.100000
3,2,117.142857,19.285714
4,2,117.400000,22.400000
5,2,121.444444,20.333333
6,2,126.111111,18.777778
8,2,130.000000,19.500000
9,2,133.888889,20.555556
10,2,135.875000,20.125000
13,2,146.166667,20.333333
15,2,96.800000,23.600000
17,2,106.500000,21.500000
20,2,111.250000,23.625000
26,2,127.571429,23.714286
30,2,141.900000,21.800000
33,2,150.375000,21.625000
35,2,156.285714,23.000000
37,2,89.285714,25.571429
39,2,93.250000,24.500000
42,2,101.428571,26.142857
47,2,118.000000,25.500000
53,2,135.600000,23.700000
54,2,139.777778,23.333333
57,2,147.375000,25.875000
58,2,153.500000,27.000000
61,2,161.000000,24.000000
63,2,163.800000,26.800000
66,2,83.500000,29.500000
67,2,86.500000,33.200000
69,2,93.166667,28.500000
72,2,103.333333,28.111111
75,2,111.857143,26.857143
76,2,115.500000,26.500000
78,2,120.500000,29.500000
79,2,123.000000,29.000000
81,2,126.250000,27.250000
82,2,131.125000,26.875000
83,2,133.444444,27.777778
84,2,138.222222,27.888889
85,2,143.800000,25.600000
87,2,148.250000,30.875000
88,2,154.142857,30.000000
90,2,158.000000,28.000000
91,2,159.444444,30.444444
94,2,169.750000,30.000000
95,2,168.875000,27.875000
96,2,172.600000,28.800000
98,2,80.166667,31.833333
99,2,82.714286,34.000000
101,2,91.090909,32.818182
104,2,95.272727,31.818182
106,2,107.888889,31.111111
109,2,114.625000,31.625000
112,2,118.888889,31.888889
114,2,125.666667,30.666667
115,2,130.750000,31.500000
116,2,133.200000,31.600000
117,2,137.909091,33.363636
118,2,140.428571,32.714286
123,2,154.666667,34.777778
130,2,173.125000,32.125000
131,2,177.500000,31.000000
133,2,71.714286,34.428571
134,2,74.400000,34.800000
135,2,77.285714,32.571429
136,2,78.166667,34.666667
142,2,97.250000,35.875000
143,2,107.750000,37.375000
144,2,99.076923,29.923077
146,2,108.333333,33.666667
147,2,112.500000,33.125000
153,2,128.666667,34.666667
154,2,134.714286,35.142857
155,2,135.500000,31.500000
156,2,140.777778,35.444444
163,2,158.888889,34.333333
165,2,164.500000,35.500000
166,2,167.333333,33.888889
171,2,183.125000,33.875000
172,2,180.571429,34.714286
174,2,69.636364,36.454545
175,2,70.875000,40.125000
178,2,81.857143,37.714286
180,2,94.833333,35.500000
184,2,101.818182,36.090909
185,2,104.714286,38.857143
188,2,111.555556,39.000000
190,2,115.375000,36.750000
191,2,122.000000,34.555556
194,2,132.200000,37.700000
196,2,137.666667,39.111111
203,2,151.545455,37.909091
204,2,160.500000,39.000000
208,2,169.000000,36.700000
210,2,176.333333,35.333333
215,2,65.000000,40.000000
217,2,73.666667,41.888889
218,2,75.333333,37.666667
219,2,76.285714,43.857143
220,2,77.000000,41.000000
221,2,82.500000,39.500000
224,2,87.900000,40.100000
226,2,95.300000,40.200000
227,2,99.400000,40.000000
232,2,116.375000,40.875000
234,2,121.000000,38.900000
236,2,126.000000,39.500000
237,2,130.500000,41.750000
238,2,133.000000,40.285714
240,2,139.571429,38.285714
243,2,147.909091,40.636364
246,2,156.571429,41.714286
247,2,160.400000,42.400000
249,2,164.000000,39.714286
250,2,169.400000,40.200000
251,2,171.125000,38.875000
252,2,176.000000,41.500000
253,2,173.700000,37.700000
254,2,183.111111,39.111111
257,2,187.500000,40.500000
259,2,191.285714,42.857143
260,2,62.857143,42.714286
264,2,70.000000,44.714286
268,2,79.500000,43.250000
269,2,84.800000,42.100000
272,2,93.777778,42.444444
