ID,type,x COM, y COM
2,2,114.333333,22.333333
3,2,118.166667,19.333333
4,2,116.857143,22.571429
5,2,123.125000,19.875000
6,2,125.875000,19.875000
8,2,129.000000,19.500000
9,2,134.875000,19.875000
10,2,138.833333,19.333333
13,2,144.833333,21.833333
15,2,100.000000,24.750000
17,2,105.625000,27.000000
20,2,111.125000,22.875000
26,2,127.125000,22.125000
30,2,140.285714,23.714286
33,2,150.000000,23.000000
35,2,158.500000,26.000000
37,2,91.000000,29.111111
39,2,96.142857,25.285714
42,2,100.250000,27.750000
47,2,121.800000,27.500000
53,2,135.375000,24.375000
54,2,138.875000,21.875000
57,2,147.000000,31.500000
58,2,153.142857,28.285714
61,2,161.625000,27.625000
63,2,165.500000,25.500000
66,2,84.000000,31.000000
67,2,92.000000,34.000000
69,2,95.125000,29.125000
72,2,102.500000,32.333333
75,2,110.000000,29.500000
76,2,115.111111,27.111111
78,2,118.500000,28.800000
79,2,126.200000,28.000000
81,2,128.750000,25.750000
82,2,130.750000,26.250000
83,2,135.928571,29.142857
84,2,139.200000,28.200000
85,2,147.285714,25.857143
87,2,150.250000,31.125000
88,2,153.200000,35.100000
90,2,161.200000,30.600000
91,2,162.285714,33.571429
94,2,167.875000,31.125000
95,2,167.833333,27.833333
96,2,173.000000,30.833333
98,2,82.857143,34.285714
99,2,86.454545,36.181818
101,2,88.000000,31.500000
104,2,96.142857,31.285714
106,2,104.600000,30.800000
109,2,115.272727,32.909091
112,2,119.222222,33.777778
114,2,126.285714,25.571429
115,2,129.272727,31.272727
116,2,132.750000,30.750000
117,2,138.125000,32.875000
118,2,142.200000,34.000000
123,2,157.166667,36.666667
130,2,170.857143,33.857143
131,2,177.714286,31.857143
134,2,73.875000,37.875000
135,2,78.500000,34.500000
136,2,76.800000,35.400000
142,2,97.500000,37.250000
143,2,108.300000,37.200000
144,2,99.428571,34.714286
146,2,107.909091,34.363636
147,2,111.875000,33.750000
153,2,127.571429,34.714286
154,2,135.375000,35.375000
155,2,134.166667,33.166667
156,2,146.166667,33.666667
163,2,155.700000,31.400000
165,2,164.333333,36.666667
166,2,164.714286,30.428571
171,2,183.500000,34.000000
172,2,180.500000,34.833333
174,2,71.500000,38.000000
175,2,72.375000,40.375000
178,2,81.400000,37.200000
180,2,95.333333,35.777778
184,2,104.500000,37.000000
185,2,105.600000,40.200000
188,2,113.800000,41.000000
190,2,114.875000,36.250000
191,2,123.400000,35.200000
194,2,131.500000,38.500000
196,2,137.363636,41.363636
203,2,147.875000,37.375000
204,2,158.285714,40.428571
208,2,169.777778,37.333333
210,2,176.000000,36.600000
215,2,68.750000,41.000000
217,2,74.444444,43.777778
218,2,76.500000,42.000000
219,2,76.500000,45.500000
220,2,79.375000,40.625000
221,2,83.285714,40.285714
224,2,89.444444,42.111111
226,2,96.625000,39.625000
227,2,100.500000,41.000000
232,2,116.875000,40.125000
234,2,122.000000,38.000000
236,2,126.125000,40.125000
237,2,128.250000,37.000000
238,2,131.000000,42.272727
240,2,139.875000,37.000000
243,2,147.000000,42.444444
246,2,153.000000,40.181818
247,2,160.000000,44.142857
249,2,165.125000,40.125000
250,2,163.800000,44.800000
251,2,173.000000,36.500000
252,2,172.800000,41.400000
253,2,176.333333,40.000000
254,2,185.750000,38.750000
257,2,189.600000,44.200000
259,2,191.875000,46.250000
260,2,64.000000,42.000000
264,2,70.200000,44.000000
268,2,79.666667,45.666667
269,2,86.285714,39.857143
272,2,92.800000,42.500000
274,2,94.375000,44.875000
275,2,99.800000,43.400000
276,2,105.333333,43.000000
278,2,110.900000,42.500000
279,2,110.875000,45.250000
280,2,115.888889,45.222222
281,2,119.444444,40.222222
282,2,122.125000,42.125000
283,2,128.500000,42.666667
286,2,134.625000,39.000000
287,2,137.444444,44.333333
288,2,143.000000,36.600000
289,2,141.714286,42.571429
296,2,169.363636,42.000000
298,2,173.888889,43.888889
302,2,180.100000,40.600000
305,2,192.111111,42.000000
307,2,194.800000,42.400000
311,2,59.875000,46.125000
314,2,73.000000,46.777778
315,2,77.750000,48.250000
318,2,83.375000,44.250000
319,2,83.571429,48.285714
321,2,95.714286,47.571429
324,2,101.000000,50.125000
325,2,105.250000,48.625000
327,2,113.285714,51.857143
328,2,116.000000,48.777778
330,2,119.000000,44.000000
331,2,124.777778,50.222222
332,2,120.714286,45.000000
334,2,132.000000,46.000000
335,2,138.375000,48.000000
336,2,141.444444,47.222222
337,2,140.428571,54.714286
339,2,143.500000,45.000000
340,2,147.750000,47.250000
