ID,type,x COM, y COM
2,2,112.875000,21.125000
3,2,117.000000,18.500000
4,2,117.500000,21.000000
5,2,121.142857,19.428571
6,2,125.800000,19.300000
8,2,129.750000,20.875000
9,2,133.285714,19.285714
10,2,135.875000,19.125000
13,2,145.222222,20.111111
15,2,97.200000,24.600000
17,2,107.000000,21.200000
20,2,111.666667,24.000000
26,2,128.600000,24.300000
30,2,142.800000,23.000000
33,2,151.444444,21.111111
35,2,157.285714,22.428571
37,2,88.916667,25.333333
39,2,93.000000,24.333333
42,2,101.636364,26.090909
47,2,119.125000,24.500000
53,2,135.833333,23.000000
54,2,139.285714,24.000000
57,2,146.300000,25.700000
58,2,155.000000,24.750000
61,2,162.285714,25.142857
63,2,164.375000,26.375000
66,2,83.714286,29.571429
67,2,87.285714,32.000000
69,2,94.125000,29.125000
72,2,105.000000,26.454545
75,2,110.750000,27.750000
76,2,116.000000,26.500000
78,2,121.090909,29.000000
79,2,124.500000,28.800000
81,2,127.750000,27.250000
82,2,131.142857,27.285714
83,2,133.857143,26.857143
84,2,138.600000,27.900000
85,2,141.428571,29.285714
87,2,148.222222,30.666667
88,2,154.222222,30.555556
90,2,157.400000,27.200000
91,2,158.888889,29.666667
94,2,167.400000,29.300000
95,2,169.285714,27.428571
96,2,172.500000,28.500000
98,2,80.000000,32.000000
99,2,83.333333,33.555556
101,2,90.500000,33.200000
104,2,95.250000,31.750000
106,2,106.625000,30.875000
109,2,114.571429,31.285714
112,2,119.555556,32.777778
114,2,126.666667,32.222222
115,2,131.428571,31.285714
116,2,133.555556,31.333333
117,2,137.500000,31.500000
118,2,138.833333,33.333333
123,2,154.900000,34.600000
130,2,174.100000,32.000000
131,2,177.000000,30.500000
133,2,71.428571,35.000000
134,2,73.888889,34.555556
135,2,76.000000,32.500000
136,2,77.875000,35.750000
142,2,97.571429,35.000000
143,2,107.181818,36.181818
144,2,99.400000,29.100000
146,2,108.100000,32.800000
147,2,112.000000,33.500000
153,2,128.700000,35.500000
154,2,135.250000,34.875000
155,2,135.500000,32.000000
156,2,139.363636,35.636364
163,2,159.500000,33.500000
165,2,165.142857,34.285714
166,2,167.800000,33.300000
171,2,184.000000,34.333333
172,2,181.333333,32.833333
174,2,69.000000,37.500000
175,2,71.500000,39.750000
178,2,82.285714,37.142857
180,2,94.666667,35.666667
184,2,101.833333,35.583333
185,2,104.500000,39.125000
188,2,110.571429,40.285714
190,2,115.500000,36.500000
191,2,122.000000,35.555556
194,2,132.875000,37.125000
196,2,136.583333,38.250000
203,2,151.000000,36.375000
204,2,159.666667,37.888889
208,2,170.125000,36.250000
210,2,177.363636,36.181818
215,2,64.833333,39.666667
217,2,73.250000,41.750000
218,2,75.000000,38.428571
219,2,75.333333,42.666667
220,2,77.818182,41.909091
221,2,82.400000,39.200000
224,2,88.500000,39.100000
226,2,95.000000,40.000000
227,2,99.727273,39.363636
232,2,116.125000,39.625000
234,2,121.750000,39.250000
236,2,126.125000,39.125000
237,2,130.500000,40.500000
238,2,132.500000,41.000000
240,2,139.500000,39.500000
243,2,147.714286,40.714286
246,2,156.777778,40.888889
247,2,159.333333,41.888889
249,2,165.250000,40.000000
250,2,169.000000,40.333333
251,2,171.428571,39.714286
252,2,176.500000,42.000000
253,2,175.875000,39.125000
254,2,183.142857,38.571429
257,2,188.625000,40.375000
259,2,192.000000,41.500000
260,2,61.888889,43.111111
264,2,68.666667,44.111111
268,2,80.125000,42.875000
269,2,84.900000,41.700000
272,2,92.833333,42.166667
274,2,99.800000,46.000000
275,2,102.090909,42.090909
276,2,106.500000,44.000000
278,2,112.428571,43.714286
279,2,115.375000,43.125000
280,2,118.000000,44.000000
281,2,121.000000,42.285714
282,2,123.333333,43.666667
283,2,130.222222,43.555556
286,2,135.571429,42.285714
287,2,138.000000,42.500000
288,2,143.166667,40.583333
289,2,143.777778,43.777778
296,2,166.222222,43.111111
298,2,173.000000,43.000000
302,2,183.285714,42.000000
305,2,195.125000,42.750000
307,2,198.000000,44.500000
311,2,64.400000,44.200000
314,2,75.500000,46.000000
315,2,77.000000,48.400000
318,2,82.857143,46.142857
319,2,87.000000,45.500000
321,2,93.700000,45.200000
324,2,101.666667,49.555556
325,2,105.900000,47.200000
327,2,112.500000,49.500000
328,2,115.125000,50.875000
330,2,119.000000,48.000000
331,2,124.166667,47.000000
332,2,126.111111,44.777778
334,2,132.285714,48.714286
335,2,136.777778,47.777778
336,2,140.111111,46.555556
337,2,141.500000,48.250000
339,2,145.714286,46.142857
340,2,149.363636,45.000000
341,2,153.875000,44.625000
342,2,153.333333,48.333333
343,2,161.090909,46.181818
346,2,169.000000,46.000000
347,2,172.125000,45.875000
349,2,178.818182,47.363636
350,2,178.333333,44.166667
351,2,183.000000,47.500000
352,2,186.125000,45.375000
353,2,191.000000,48.888889
356,2,199.166667,47.333333
357,2,200.857143,48.571429
359,2,55.000000,46.333333
362,2,61.875000,48.750000
363,2,64.857143,47.285714
364,2,68.777778,47.666667
370,2,87.166667,48.333333
371,2,89.500000,47.500000
372,2,93.875000,48.875000
374,2,99.125000,51.125000
377,2,110.375000,47.125000
381,2,121.750000,48.500000
384,2,128.090909,48.181818
389,2,144.800000,50.700000
394,2,160.750000,52.000000
395,2,164.000000,48.000000
398,2,172.111111,51.555556
399,2,174.750000,48.250000
402,2,186.111111,51.555556
405,2,194.625000,48.875000
406,2,195.857143,51.714286
407,2,198.125000,49.875000
409,2,202.500000,48.500000
413,2,57.875000,49.125000
417,2,70.285714,52.142857
418,2,73.222222,51.333333
419,2,78.285714,52.142857
420,2,76.777778,55.555556
421,2,82.875000,51.875000
422,2,86.444444,51.666667
424,2,90.714286,52.428571
425,2,96.125000,51.000000
429,2,106.090909,50.636364
430,2,109.750000,53.375000
434,2,119.125000,50.875000
435,2,121.875000,52.125000
436,2,127.800000,50.800000
438,2,133.625000,53.250000
443,2,147.500000,49.500000
444,2,150.333333,50.833333
445,2,152.900000,50.800000
446,2,156.285714,53.000000
450,2,167.500000,50.000000
455,2,182.714286,53.857143
456,2,188.285714,52.142857
459,2,197.777778,54.666667
461,2,200.833333,53.166667
462,2,204.800000,50.400000
463,2,207.285714,55.571429
464,2,46.857143,54.714286
465,2,52.857143,50.714286
467,2,56.285714,52.857143
469,2,61.555556,54.333333
470,2,63.833333,52.833333
473,2,74.888889,53.555556
475,2,80.333333,58.111111
476,2,83.000000,56.500000
479,2,89.555556,55.333333
480,2,93.500000,57.000000
481,2,96.285714,54.142857
482,2,99.125000,55.125000
484,2,105.181818,55.454545
486,2,112.500000,52.500000
487,2,116.375000,57.375000
488,2,118.636364,54.272727
490,2,125.428571,53.714286
494,2,136.125000,51.875000
497,2,144.888889,54.888889
498,2,148.000000,56.000000
499,2,151.125000,53.875000
500,2,154.285714,54.571429
502,2,159.750000,56.000000
503,2,164.285714,53.857143
505,2,169.909091,55.454545
507,2,176.083333,52.166667
512,2,189.727273,56.636364
514,2,192.125000,52.875000
517,2,203.600000,54.200000
520,2,45.250000,59.000000
521,2,49.200000,62.000000
524,2,52.833333,55.000000
525,2,59.555556,57.777778
527,2,64.666667,57.555556
530,2,72.500000,55.000000
531,2,77.111111,60.111111
535,2,86.666667,57.222222
537,2,92.818182,59.636364
538,2,100.142857,57.285714
540,2,105.200000,59.300000
544,2,113.625000,59.375000
545,2,121.181818,60.363636
547,2,123.428571,55.285714
548,2,128.000000,55.000000
549,2,133.272727,58.909091
554,2,145.571429,58.571429
556,2,150.500000,57.000000
557,2,154.000000,57.000000
559,2,159.555556,60.666667
560,2,165.200000,57.500000
564,2,175.100000,57.700000
568,2,184.800000,57.500000
571,2,195.500000,59.000000
572,2,198.571429,60.285714
573,2,201.363636,57.363636
576,2,208.600000,59.800000
577,2,212.333333,59.833333
580,2,48.500000,58.125000
581,2,54.000000,59.500000
582,2,53.000000,62.166667
583,2,58.000000,61.636364
585,2,64.600000,61.700000
587,2,67.600000,59.400000
588,2,71.454545,57.272727
590,2,79.333333,62.444444
591,2,82.375000,59.875000
594,2,87.222222,61.333333
595,2,95.444444,61.333333
597,2,100.875000,61.375000
604,2,118.181818,62.909091
605,2,123.800000,63.200000
606,2,127.090909,59.545455
610,2,137.727273,59.181818
613,2,147.333333,64.111111
614,2,149.090909,61.181818
616,2,156.000000,60.222222
617,2,160.125000,63.875000
619,2,168.333333,59.777778
624,2,181.555556,60.333333
625,2,186.000000,63.000000
626,2,188.200000,59.900000
628,2,192.555556,59.222222
629,2,194.800000,63.700000
630,2,201.000000,61.600000
632,2,204.857143,61.000000
635,2,216.666667,60.333333
637,2,45.000000,65.750000
639,2,45.375000,63.625000
640,2,47.285714,68.428571
641,2,52.200000,61.400000
642,2,55.125000,63.875000
643,2,60.700000,65.800000
647,2,67.333333,64.000000
648,2,71.375000,61.125000
651,2,81.500000,63.000000
655,2,94.500000,65.000000
656,2,98.000000,61.285714
657,2,98.800000,64.700000
658,2,103.875000,63.375000
661,2,115.375000,61.500000
668,2,130.000000,62.750000
669,2,136.125000,64.125000
671,2,142.250000,62.250000
674,2,152.375000,62.875000
679,2,165.428571,63.714286
681,2,173.285714,63.142857
684,2,180.900000,65.600000
691,2,203.400000,63.500000
692,2,206.400000,65.500000
694,2,209.333333,63.833333
695,2,213.900000,63.400000
697,2,219.571429,66.714286
699,2,39.400000,65.800000
700,2,42.125000,66.750000
702,2,54.222222,67.666667
704,2,57.428571,68.571429
707,2,64.000000,68.285714
708,2,66.888889,67.222222
709,2,70.888889,71.111111
710,2,71.000000,65.600000
711,2,78.500000,67.500000
712,2,76.222222,65.888889
713,2,82.500000,66.000000
714,2,84.833333,67.666667
716,2,90.250000,66.000000
717,2,94.777778,68.888889
718,2,99.142857,67.571429
720,2,102.625000,67.375000
721,2,106.375000,66.000000
723,2,111.600000,64.800000
724,2,112.500000,67.000000
730,2,132.125000,66.250000
731,2,138.000000,69.142857
735,2,147.875000,66.875000
736,2,150.500000,69.000000
737,2,154.100000,66.900000
741,2,164.166667,67.166667
743,2,169.125000,68.125000
746,2,182.800000,68.600000
748,2,186.500000,67.000000
750,2,191.000000,64.444444
753,2,201.700000,67.600000
756,2,211.545455,69.636364
758,2,215.222222,68.111111
760,2,34.500000,71.500000
761,2,38.125000,69.125000
764,2,48.625000,71.375000
765,2,51.000000,71.714286
770,2,64.400000,73.600000
771,2,67.000000,70.000000
774,2,79.500000,71.666667
777,2,87.000000,73.000000
778,2,90.000000,71.000000
783,2,103.875000,71.125000
784,2,107.000000,70.500000
787,2,114.500000,69.500000
788,2,117.222222,70.444444
790,2,125.700000,69.800000
791,2,128.714286,71.857143
793,2,132.000000,68.300000
794,2,135.700000,73.400000
796,2,141.750000,67.500000
798,2,146.125000,69.875000
799,2,151.625000,71.750000
801,2,156.875000,69.875000
807,2,173.875000,71.125000
808,2,177.555556,66.777778
810,2,183.500000,70.500000
812,2,188.500000,73.500000
813,2,191.000000,72.888889
814,2,196.750000,69.250000
815,2,201.714286,71.428571
818,2,208.500000,69.750000
821,2,216.000000,72.714286
823,2,221.777778,72.333333
825,2,37.875000,74.125000
826,2,40.833333,71.000000
827,2,44.500000,72.750000
831,2,55.285714,71.857143
832,2,58.000000,73.166667
833,2,61.500000,70.416667
834,2,61.888889,75.333333
836,2,68.125000,72.875000
837,2,73.636364,71.545455
839,2,80.125000,73.875000
840,2,83.500000,72.875000
841,2,84.100000,77.400000
845,2,98.166667,70.916667
847,2,102.444444,74.555556
850,2,112.090909,70.000000
851,2,114.142857,73.285714
852,2,119.400000,72.800000
854,2,121.666667,71.111111
857,2,133.571429,72.714286
858,2,132.000000,76.000000
859,2,142.125000,73.250000
860,2,144.444444,72.222222
861,2,147.222222,73.111111
865,2,156.222222,74.333333
866,2,159.250000,72.000000
867,2,163.625000,74.250000
872,2,178.555556,73.777778
874,2,183.666667,75.111111
877,2,192.400000,77.200000
878,2,195.500000,72.000000
881,2,207.000000,71.833333
884,2,212.625000,74.500000
885,2,219.000000,73.714286
887,2,223.285714,74.714286
888,2,33.600000,75.200000
889,2,36.222222,76.000000
891,2,40.142857,76.285714
899,2,65.000000,76.166667
900,2,68.125000,75.375000
901,2,69.888889,77.777778
902,2,73.636364,75.363636
905,2,77.846154,77.538462
908,2,90.125000,75.125000
910,2,93.285714,72.857143
911,2,100.777778,78.888889
915,2,113.833333,77.666667
918,2,122.333333,76.888889
919,2,122.333333,73.833333
920,2,128.200000,74.900000
921,2,130.000000,78.500000
923,2,134.222222,78.111111
924,2,139.875000,72.875000
925,2,139.888889,75.777778
926,2,144.400000,76.200000
927,2,148.000000,75.285714
929,2,154.857143,76.285714
931,2,159.800000,77.700000
933,2,167.777778,73.777778
935,2,171.500000,75.125000
936,2,174.857143,77.285714
939,2,182.333333,78.333333
943,2,196.875000,78.125000
944,2,198.875000,74.125000
945,2,201.166667,77.833333
946,2,203.500000,75.500000
947,2,210.142857,77.714286
948,2,210.000000,74.250000
949,2,213.000000,77.000000
950,2,217.333333,77.333333
952,2,221.125000,77.125000
954,2,30.666667,80.833333
955,2,34.833333,79.333333
958,2,43.750000,76.833333
961,2,52.818182,78.909091
963,2,52.333333,73.750000
964,2,59.625000,76.000000
965,2,64.545455,79.363636
966,2,66.800000,77.600000
969,2,75.000000,80.166667
971,2,81.500000,77.500000
972,2,86.000000,80.800000
974,2,91.875000,78.625000
976,2,96.875000,78.875000
977,2,99.333333,81.222222
979,2,106.000000,77.000000
982,2,115.818182,80.636364
983,2,117.666667,75.666667
984,2,121.875000,80.500000
986,2,125.111111,80.222222
989,2,138.428571,78.142857
992,2,143.750000,79.000000
994,2,150.333333,76.555556
995,2,152.571429,79.714286
1000,2,165.250000,79.375000
1001,2,168.363636,78.818182
1003,2,177.125000,79.500000
1006,2,188.300000,77.800000
1008,2,194.444444,79.777778
1012,2,204.000000,77.500000
1017,2,218.500000,80.000000
1020,2,226.857143,78.285714
1024,2,40.125000,83.875000
1025,2,39.800000,79.100000
1026,2,42.600000,82.800000
1030,2,54.333333,83.166667
1031,2,59.111111,82.111111
1033,2,62.000000,81.250000
1034,2,68.000000,81.750000
1036,2,71.900000,82.800000
1037,2,76.666667,82.222222
1039,2,81.500000,84.166667
1041,2,89.300000,82.800000
1045,2,98.636364,84.909091
1046,2,102.500000,84.800000
1047,2,105.000000,81.000000
1048,2,107.700000,84.800000
1051,2,118.500000,83.000000
1052,2,120.875000,84.125000
1053,2,123.142857,82.714286
1059,2,140.555556,81.777778
1060,2,146.000000,81.000000
1061,2,149.000000,82.714286
1062,2,148.857143,79.714286
1065,2,159.875000,80.875000
1066,2,162.571429,78.285714
1067,2,163.888889,83.000000
1068,2,169.200000,81.600000
1069,2,172.384615,83.000000
1073,2,186.142857,82.285714
1075,2,189.636364,82.363636
1077,2,194.857143,83.000000
1078,2,199.125000,82.125000
1079,2,204.000000,82.666667
1082,2,210.500000,82.500000
1086,2,223.375000,79.750000
1088,2,227.400000,81.600000
1089,2,28.000000,85.285714
1090,2,30.666667,85.166667
1091,2,33.625000,82.375000
1092,2,36.714286,84.857143
1093,2,39.000000,90.000000
1095,2,42.200000,85.900000
1097,2,52.100000,87.200000
1098,2,56.555556,86.111111
1102,2,68.100000,85.800000
1103,2,70.500000,88.000000
1105,2,75.166667,88.666667
1107,2,82.714286,86.428571
1112,2,93.714286,82.428571
1116,2,112.500000,82.500000
1118,2,121.000000,88.000000
1122,2,126.666667,83.111111
1123,2,129.777778,84.888889
1124,2,133.571429,82.714286
1128,2,144.555556,85.222222
1130,2,149.125000,85.875000
1131,2,153.700000,82.400000
1132,2,153.000000,87.500000
1133,2,159.750000,84.500000
1135,2,162.000000,83.833333
1137,2,170.333333,87.000000
1141,2,182.700000,84.100000
1144,2,196.500000,85.600000
1146,2,200.800000,86.100000
1152,2,216.222222,84.777778
1153,2,219.500000,86.000000
1154,2,222.166667,85.666667
1156,2,228.000000,85.166667
1157,2,27.142857,87.714286
1161,2,36.000000,88.000000
1163,2,43.250000,87.750000
1164,2,46.800000,87.000000
1169,2,61.400000,86.800000
1170,2,64.818182,89.000000
1173,2,74.000000,85.500000
1174,2,78.000000,90.700000
1175,2,78.333333,86.666667
1178,2,88.666667,87.000000
1180,2,91.583333,90.416667
1182,2,101.333333,88.833333
1184,2,105.375000,88.375000
1186,2,111.142857,88.285714
1187,2,117.000000,85.909091
1190,2,125.285714,86.142857
1193,2,133.000000,88.600000
1194,2,135.900000,85.700000
1196,2,139.875000,88.375000
1202,2,159.500000,88.500000
1203,2,165.571429,87.142857
1207,2,174.625000,89.625000
1208,2,177.600000,85.000000
1209,2,182.444444,89.111111
1211,2,187.111111,89.111111
1212,2,191.333333,87.555556
1214,2,200.142857,88.571429
1217,2,205.454545,87.272727
1219,2,212.181818,86.727273
1220,2,215.428571,90.142857
1221,2,216.666667,88.222222
1222,2,220.714286,89.000000
1224,2,227.000000,87.500000
1226,2,230.875000,92.125000
1227,2,26.500000,90.000000
1229,2,30.500000,91.250000
1230,2,33.666667,88.333333
1231,2,35.777778,92.444444
1232,2,41.333333,92.500000
1233,2,43.200000,91.400000
1234,2,46.000000,90.714286
1235,2,49.000000,91.000000
1236,2,52.000000,90.000000
1238,2,58.000000,89.166667
1240,2,65.285714,92.428571
1242,2,69.444444,93.555556
1243,2,72.500000,91.500000
1247,2,82.090909,90.636364
1248,2,86.222222,90.777778
1249,2,95.800000,90.600000
1251,2,98.500000,91.000000
1255,2,108.000000,89.000000
1256,2,113.222222,90.888889
1257,2,116.571429,93.714286
1258,2,118.666667,91.333333
1259,2,121.125000,92.125000
1261,2,127.285714,90.142857
1267,2,146.000000,89.777778
1271,2,155.800000,89.900000
1272,2,159.111111,91.111111
1273,2,164.000000,90.545455
1275,2,167.666667,93.333333
1282,2,189.444444,92.777778
1283,2,193.000000,91.000000
1284,2,195.333333,90.000000
1285,2,197.714286,90.571429
1288,2,210.125000,93.125000
1289,2,208.750000,89.000000
1291,2,218.400000,92.000000
1297,2,27.125000,93.250000
1300,2,32.500000,93.500000
1301,2,34.375000,96.875000
1302,2,42.888889,95.777778
1303,2,43.875000,93.375000
1305,2,47.625000,93.250000
1306,2,55.285714,93.142857
1308,2,59.333333,97.000000
1309,2,62.125000,93.125000
1312,2,70.500000,97.000000
1316,2,79.400000,94.400000
1317,2,83.000000,94.500000
1318,2,88.000000,93.000000
1322,2,102.714286,90.857143
1324,2,105.000000,93.571429
1326,2,109.500000,93.000000
1329,2,119.500000,96.500000
1330,2,125.300000,91.200000
1335,2,138.333333,94.222222
1336,2,141.571429,92.714286
1337,2,144.666667,92.500000
1338,2,149.777778,92.555556
1341,2,158.545455,93.909091
1343,2,162.111111,94.666667
1348,2,178.750000,91.125000
1349,2,182.857143,93.571429
1352,2,190.285714,95.571429
1355,2,200.250000,94.000000
1358,2,208.500000,95.500000
1360,2,213.636364,93.090909
1362,2,221.375000,97.250000
1363,2,224.125000,91.875000
1367,2,234.500000,96.000000
1368,2,24.200000,101.600000
1372,2,31.500000,98.500000
1374,2,39.555556,95.444444
1376,2,47.444444,98.777778
1378,2,50.571429,96.714286
1385,2,73.777778,97.555556
1387,2,79.250000,98.000000
1389,2,85.714286,97.428571
1390,2,89.000000,97.800000
1391,2,93.125000,94.125000
1395,2,102.363636,95.272727
1396,2,106.714286,96.857143
1398,2,110.600000,95.700000
1403,2,126.333333,97.666667
1404,2,130.200000,94.400000
1405,2,133.000000,93.000000
1406,2,132.875000,98.125000
1411,2,148.900000,95.900000
1413,2,154.454545,97.000000
1415,2,160.000000,96.800000
1416,2,164.444444,97.666667
1418,2,169.875000,96.875000
1419,2,175.800000,96.300000
1420,2,179.111111,96.111111
1421,2,181.666667,96.666667
1422,2,186.625000,96.750000
1425,2,194.111111,95.444444
1431,2,210.000000,98.250000
1432,2,212.600000,97.100000
1442,2,27.636364,99.090909
1445,2,38.000000,100.000000
1446,2,46.125000,101.875000
1447,2,43.285714,98.142857
1450,2,52.909091,97.636364
1452,2,55.875000,96.875000
1453,2,61.125000,100.125000
1457,2,73.000000,103.500000
1458,2,77.750000,101.000000
1460,2,81.250000,100.000000
1465,2,96.000000,103.000000
1467,2,100.500000,98.500000
1468,2,104.666667,98.555556
1470,2,112.900000,99.900000
1472,2,118.875000,99.875000
1473,2,121.571429,102.285714
1474,2,124.000000,100.714286
1477,2,134.300000,100.200000
1479,2,137.625000,97.375000
1480,2,145.200000,100.100000
1482,2,149.625000,100.000000
1485,2,158.142857,101.714286
1487,2,162.363636,100.090909
1492,2,178.666667,101.000000
1493,2,184.000000,100.285714
1495,2,189.333333,100.777778
1497,2,194.600000,99.300000
1498,2,195.500000,101.500000
1499,2,198.857143,99.285714
1500,2,202.875000,101.125000
1501,2,205.000000,98.714286
1503,2,214.300000,99.200000
1505,2,217.500000,101.500000
1506,2,220.100000,100.200000
1507,2,225.500000,96.500000
1508,2,225.750000,99.250000
