ID,type,x COM, y COM
2,2,111.565217,22.652174
5,2,122.391304,21.565217
6,2,127.846154,20.846154
7,2,133.560000,21.840000
9,2,138.565217,22.086957
10,2,150.375000,23.125000
12,2,156.500000,24.384615
13,2,86.695652,31.000000
14,2,91.772727,27.227273
15,2,96.739130,28.652174
16,2,97.615385,25.115385
18,2,108.500000,25.307692
19,2,114.000000,28.720000
22,2,130.960000,26.880000
23,2,135.115385,27.153846
26,2,153.416667,27.666667
31,2,77.173913,34.782609
34,2,91.916667,31.916667
38,2,111.360000,34.480000
39,2,116.037037,35.185185
41,2,128.869565,33.173913
42,2,133.125000,33.250000
45,2,151.130435,31.173913
46,2,154.600000,33.600000
47,2,159.560000,29.040000
51,2,174.791667,30.791667
53,2,74.350000,38.950000
55,2,82.400000,33.480000
57,2,93.913043,36.739130
58,2,97.043478,32.739130
61,2,115.280000,39.640000
62,2,120.560000,39.720000
63,2,121.583333,35.041667
65,2,128.120000,37.480000
66,2,134.840000,37.320000
67,2,140.750000,37.458333
76,2,190.652174,38.000000
77,2,195.727273,38.636364
78,2,61.120000,42.600000
79,2,68.210526,39.578947
81,2,79.521739,44.304348
82,2,78.833333,38.916667
84,2,95.478261,41.173913
85,2,100.000000,43.428571
87,2,106.833333,43.916667
88,2,111.521739,43.956522
89,2,117.360000,45.200000
90,2,122.238095,43.857143
91,2,125.541667,40.833333
92,2,129.952381,42.714286
93,2,138.160000,40.840000
94,2,136.760000,44.200000
96,2,152.920000,41.160000
98,2,158.375000,43.791667
100,2,176.148148,46.703704
101,2,178.541667,41.875000
103,2,186.000000,38.440000
109,2,75.480000,48.040000
110,2,79.875000,51.458333
113,2,94.416667,46.791667
114,2,98.565217,47.565217
115,2,102.875000,48.250000
117,2,107.538462,52.230769
118,2,113.125000,49.541667
122,2,135.347826,48.869565
125,2,148.956522,56.130435
130,2,180.200000,47.960000
131,2,183.550000,45.600000
132,2,188.083333,47.000000
133,2,192.545455,47.136364
134,2,196.880000,49.240000
135,2,198.576923,44.346154
136,2,55.560000,54.280000
137,2,59.916667,53.166667
138,2,63.545455,51.545455
139,2,67.650000,53.700000
140,2,71.391304,53.521739
142,2,80.520000,55.880000
144,2,91.545455,51.727273
146,2,101.458333,53.375000
151,2,124.863636,57.318182
153,2,132.541667,52.916667
155,2,151.880000,59.720000
162,2,181.291667,57.000000
166,2,201.869565,48.478261
167,2,204.772727,53.136364
170,2,58.080000,58.320000
171,2,63.642857,57.428571
173,2,75.708333,54.500000
177,2,91.136364,57.136364
179,2,107.280000,57.640000
181,2,112.500000,59.500000
183,2,128.320000,55.360000
184,2,131.083333,58.583333
185,2,136.500000,57.038462
188,2,146.592593,61.037037
190,2,157.166667,58.125000
192,2,167.720000,59.080000
195,2,180.250000,61.250000
197,2,186.863636,55.363636
200,2,202.807692,62.000000
201,2,206.115385,57.615385
202,2,41.750000,64.500000
203,2,47.440000,63.840000
204,2,53.708333,62.375000
206,2,59.608696,62.565217
211,2,88.923077,66.807692
213,2,95.320000,58.920000
214,2,100.565217,61.608696
216,2,115.958333,61.875000
219,2,134.555556,62.259259
221,2,142.428571,61.285714
223,2,150.307692,64.769231
225,2,155.153846,63.576923
227,2,166.846154,64.615385
230,2,185.076923,61.115385
231,2,188.375000,60.458333
232,2,195.583333,64.166667
233,2,198.120000,60.200000
235,2,209.130435,61.173913
236,2,215.200000,63.800000
240,2,53.173913,66.260870
244,2,72.521739,62.391304
245,2,73.043478,67.478261
247,2,93.461538,70.000000
248,2,90.750000,61.875000
252,2,110.160000,64.320000
257,2,138.750000,62.916667
259,2,145.250000,66.875000
260,2,155.192308,68.461538
263,2,166.600000,69.440000
266,2,182.192308,72.692308
268,2,191.250000,62.750000
269,2,198.800000,66.880000
271,2,211.291667,65.875000
278,2,51.923077,70.653846
280,2,64.434783,73.565217
284,2,85.520000,68.680000
285,2,88.600000,77.000000
286,2,90.318182,73.500000
287,2,97.615385,76.961538
296,2,144.416667,71.125000
297,2,149.750000,70.791667
299,2,154.962963,72.555556
300,2,160.920000,78.120000
304,2,182.357143,76.714286
306,2,191.615385,67.730769
308,2,203.272727,68.590909
309,2,206.760000,65.920000
