ID,type,x COM, y COM
1,2,101.360000,24.480000
2,2,105.727273,22.409091
3,2,111.560000,22.640000
4,2,117.227273,23.909091
5,2,121.125000,24.708333
6,2,127.160000,21.880000
8,2,136.954545,22.636364
9,2,141.360000,21.760000
10,2,148.777778,23.259259
12,2,156.142857,22.666667
18,2,111.583333,28.583333
19,2,115.818182,27.318182
20,2,125.086957,26.217391
27,2,160.000000,25.391304
31,2,77.272727,33.318182
34,2,93.000000,32.000000
35,2,97.185185,31.814815
37,2,106.291667,30.916667
39,2,118.695652,32.130435
41,2,129.304348,33.521739
42,2,133.727273,33.318182
43,2,137.916667,30.916667
45,2,146.541667,32.375000
47,2,157.040000,29.600000
48,2,161.076923,31.730769
50,2,174.541667,30.208333
51,2,178.416667,31.666667
53,2,74.370370,37.333333
58,2,93.739130,36.652174
60,2,108.652174,35.652174
61,2,113.076923,37.961538
62,2,117.560000,36.960000
69,2,153.400000,34.720000
70,2,157.045455,35.545455
71,2,161.384615,37.461538
72,2,166.826087,37.565217
73,2,171.884615,39.230769
81,2,78.136364,42.227273
82,2,80.960000,39.560000
83,2,85.961538,40.961538
85,2,98.045455,43.363636
86,2,101.434783,43.130435
89,2,117.230769,42.538462
91,2,127.541667,42.583333
92,2,132.173913,44.130435
93,2,137.269231,43.000000
94,2,143.083333,43.083333
98,2,163.125000,43.291667
99,2,166.600000,42.200000
101,2,177.961538,43.461538
103,2,188.375000,44.000000
105,2,195.423077,41.961538
107,2,62.043478,47.217391
113,2,88.560000,46.080000
115,2,101.800000,48.560000
116,2,106.541667,46.416667
117,2,110.545455,47.772727
118,2,115.240000,46.680000
120,2,128.125000,48.666667
121,2,133.541667,48.416667
125,2,155.807692,44.846154
127,2,160.346154,46.769231
128,2,166.538462,49.269231
131,2,184.040000,46.920000
132,2,188.272727,48.000000
133,2,193.190476,48.190476
134,2,197.565217,46.869565
135,2,202.160000,48.880000
137,2,57.880000,52.200000
138,2,61.884615,54.230769
139,2,65.833333,51.541667
140,2,70.500000,52.791667
141,2,77.333333,51.666667
142,2,82.678571,52.178571
143,2,87.600000,51.600000
146,2,100.240000,54.040000
148,2,113.000000,51.909091
149,2,116.560000,52.720000
152,2,130.956522,52.434783
153,2,136.608696,52.304348
154,2,140.148148,54.777778
155,2,144.769231,53.346154
157,2,155.720000,50.480000
158,2,160.913043,50.782609
160,2,173.217391,52.217391
163,2,185.208333,52.708333
164,2,190.000000,52.652174
166,2,201.750000,53.892857
168,2,48.840000,54.520000
169,2,51.250000,58.950000
171,2,58.954545,57.363636
173,2,72.260870,60.260870
