ID,type,x COM, y COM
2,2,111.500000,22.541667
5,2,123.043478,21.652174
6,2,128.307692,21.038462
7,2,133.038462,21.692308
9,2,137.964286,22.178571
10,2,150.040000,23.160000
12,2,157.636364,25.090909
13,2,86.347826,31.000000
14,2,91.600000,26.920000
15,2,97.240000,28.680000
16,2,98.086957,25.173913
18,2,108.347826,26.130435
19,2,113.909091,29.090909
22,2,130.695652,27.260870
23,2,134.538462,27.846154
26,2,153.695652,27.434783
31,2,77.153846,34.769231
34,2,91.130435,31.826087
38,2,112.125000,34.291667
39,2,115.772727,34.818182
41,2,129.653846,33.153846
42,2,133.272727,34.181818
45,2,151.080000,31.760000
46,2,155.250000,32.708333
47,2,160.000000,29.208333
51,2,173.769231,30.192308
53,2,74.769231,38.769231
55,2,83.296296,34.148148
57,2,94.590909,36.636364
58,2,96.130435,33.260870
61,2,115.240000,39.400000
62,2,120.173913,39.434783
63,2,121.240000,35.120000
65,2,127.952381,37.190476
66,2,134.708333,37.958333
67,2,139.703704,36.888889
76,2,190.565217,37.521739
77,2,195.600000,39.400000
78,2,61.153846,42.961538
79,2,68.000000,39.600000
81,2,79.040000,44.040000
82,2,79.500000,40.181818
84,2,96.391304,40.913043
85,2,100.541667,43.833333
87,2,107.038462,44.000000
88,2,113.166667,43.666667
89,2,117.476190,44.857143
90,2,121.720000,43.600000
91,2,126.166667,40.583333
92,2,131.000000,42.961538
93,2,137.652174,41.130435
94,2,137.538462,44.384615
96,2,153.291667,41.000000
98,2,158.666667,43.750000
100,2,176.166667,47.166667
101,2,179.222222,41.333333
103,2,185.500000,37.833333
109,2,75.727273,48.863636
110,2,80.760000,51.200000
113,2,94.500000,45.416667
114,2,97.960000,48.360000
115,2,103.166667,48.500000
117,2,107.333333,53.166667
118,2,113.454545,48.909091
122,2,135.500000,48.545455
125,2,150.160000,56.080000
130,2,179.769231,47.538462
131,2,183.916667,46.166667
132,2,188.409091,47.545455
133,2,192.960000,47.040000
134,2,197.500000,49.000000
135,2,198.272727,44.590909
136,2,55.600000,54.440000
137,2,59.560000,53.640000
138,2,63.653846,51.884615
139,2,68.541667,53.708333
140,2,71.608696,54.434783
142,2,80.280000,55.400000
144,2,91.409091,50.863636
146,2,102.120000,53.880000
151,2,124.826087,56.913043
153,2,133.260870,53.086957
155,2,151.666667,60.222222
162,2,181.800000,57.840000
166,2,203.105263,47.789474
167,2,204.000000,52.565217
170,2,58.269231,58.461538
171,2,64.142857,56.904762
173,2,75.333333,54.541667
177,2,91.840000,56.760000
179,2,107.400000,57.440000
181,2,113.500000,59.125000
183,2,128.700000,55.600000
184,2,131.120000,58.840000
185,2,136.818182,57.681818
188,2,145.884615,61.346154
190,2,156.800000,58.400000
192,2,167.280000,60.320000
195,2,180.136364,61.636364
197,2,187.166667,55.875000
200,2,202.478261,62.608696
201,2,204.521739,58.391304
202,2,41.416667,63.791667
203,2,47.608696,63.913043
204,2,53.666667,62.416667
206,2,59.375000,62.625000
211,2,88.521739,66.304348
213,2,95.400000,59.000000
214,2,99.500000,61.500000
216,2,116.458333,61.958333
219,2,134.625000,63.125000
221,2,142.040000,60.560000
223,2,149.846154,64.961538
225,2,154.782609,63.782609
227,2,166.111111,65.185185
230,2,184.727273,61.409091
231,2,188.545455,60.409091
232,2,196.434783,64.869565
233,2,198.318182,60.181818
235,2,209.043478,61.000000
236,2,215.000000,63.923077
240,2,52.541667,66.375000
244,2,73.000000,62.130435
245,2,72.720000,68.160000
247,2,93.434783,69.826087
248,2,91.307692,62.038462
252,2,111.409091,63.363636
257,2,138.280000,62.200000
259,2,144.583333,66.833333
260,2,155.480000,69.080000
263,2,166.333333,69.375000
266,2,181.772727,72.636364
268,2,191.041667,63.041667
269,2,199.440000,67.720000
271,2,210.960000,66.000000
278,2,51.360000,70.160000
280,2,64.384615,74.653846
284,2,86.461538,69.192308
285,2,88.080000,76.320000
286,2,90.869565,73.652174
287,2,97.800000,77.440000
296,2,144.461538,70.807692
297,2,149.920000,70.760000
299,2,155.000000,72.782609
300,2,160.500000,77.727273
304,2,182.086957,76.347826
306,2,191.600000,67.320000
308,2,203.428571,68.809524
309,2,206.384615,65.884615
314,2,36.960000,81.760000
317,2,52.916667,77.083333
320,2,66.150000,78.200000
321,2,70.695652,78.652174
325,2,94.720000,75.640000
327,2,106.041667,78.791667
329,2,110.160000,78.400000
333,2,137.629630,72.259259
334,2,136.739130,76.826087
336,2,142.538462,75.269231
338,2,155.875000,77.250000
340,2,165.916667,81.583333
341,2,171.040000,82.600000
344,2,186.695652,80.304348
349,2,209.833333,76.666667
351,2,221.200000,76.800000
352,2,225.260870,80.260870
354,2,37.750000,86.750000
356,2,47.090909,77.863636
357,2,46.730769,81.538462
358,2,53.107143,82.000000
361,2,76.925926,85.000000
362,2,73.480000,86.760000
365,2,93.800000,82.600000
368,2,102.130435,82.043478
370,2,119.913043,82.260870
371,2,125.041667,83.375000
372,2,128.400000,79.640000
373,2,132.521739,78.652174
374,2,136.045455,81.454545
375,2,141.615385,80.307692
378,2,157.153846,84.038462
379,2,160.703704,82.518519
383,2,181.040000,80.240000
384,2,184.250000,86.291667
385,2,190.360000,81.680000
386,2,193.653846,78.461538
388,2,211.307692,81.230769
391,2,220.560000,82.080000
392,2,230.592593,85.814815
395,2,40.750000,92.000000
397,2,46.560000,85.600000
398,2,51.217391,86.913043
399,2,55.538462,87.269231
405,2,90.173913,81.000000
407,2,95.120000,88.240000
409,2,104.384615,86.115385
410,2,114.111111,84.296296
411,2,119.333333,86.333333
416,2,141.000000,83.913043
418,2,146.130435,88.782609
419,2,152.960000,87.440000
423,2,178.458333,92.583333
425,2,189.307692,86.153846
428,2,195.750000,88.916667
429,2,201.304348,89.521739
431,2,221.318182,89.590909
432,2,221.608696,86.434783
433,2,226.181818,84.636364
438,2,39.480000,96.760000
440,2,49.800000,90.600000
443,2,66.960000,94.280000
444,2,71.760000,92.440000
445,2,76.086957,91.695652
448,2,94.120000,93.120000
449,2,99.541667,89.458333
452,2,109.920000,87.720000
453,2,115.043478,89.739130
454,2,121.120000,91.520000
455,2,124.000000,89.750000
456,2,129.363636,92.772727
457,2,135.000000,90.652174
459,2,145.230769,93.538462
460,2,152.708333,91.750000
462,2,163.346154,96.769231
466,2,182.181818,90.136364
469,2,191.720000,90.680000
471,2,206.115385,92.692308
476,2,231.958333,89.958333
477,2,26.880000,99.040000
478,2,31.545455,96.954545
479,2,35.086957,95.260870
481,2,48.500000,95.461538
482,2,57.458333,96.958333
483,2,59.640000,101.800000
484,2,61.960000,96.880000
485,2,65.000000,100.000000
486,2,70.809524,97.761905
487,2,79.416667,93.250000
488,2,82.000000,98.000000
489,2,90.416667,90.375000
490,2,89.708333,95.166667
491,2,95.208333,98.291667
492,2,98.956522,95.347826
496,2,123.680000,97.960000
497,2,130.217391,98.434783
498,2,133.000000,96.277778
499,2,137.320000,95.680000
501,2,149.307692,94.500000
504,2,160.769231,100.500000
509,2,187.000000,99.000000
510,2,192.695652,99.260870
511,2,198.458333,93.875000
513,2,209.125000,97.583333
515,2,216.708333,102.083333
516,2,222.900000,98.300000
517,2,226.826087,96.000000
518,2,232.333333,96.958333
519,2,236.360000,94.920000
520,2,23.875000,108.333333
521,2,26.826087,104.000000
522,2,31.541667,102.916667
523,2,35.217391,101.000000
527,2,53.000000,99.541667
528,2,63.080000,106.200000
529,2,69.958333,102.166667
530,2,75.200000,100.960000
532,2,80.750000,102.916667
534,2,92.833333,101.791667
538,2,115.750000,103.166667
539,2,120.652174,106.217391
541,2,126.869565,98.391304
542,2,131.250000,102.875000
543,2,135.958333,107.208333
544,2,136.080000,101.320000
547,2,155.423077,102.307692
548,2,162.608696,105.260870
549,2,166.458333,101.541667
550,2,170.681818,103.863636
551,2,176.826087,106.956522
553,2,185.130435,102.173913
554,2,190.888889,104.407407
555,2,192.958333,94.541667
558,2,213.565217,99.000000
564,2,22.520000,113.200000
567,2,36.240000,105.960000
568,2,41.130435,104.869565
569,2,45.750000,107.791667
570,2,54.458333,111.458333
571,2,55.884615,103.961538
574,2,71.240000,108.320000
575,2,75.720000,105.160000
576,2,79.520000,109.520000
579,2,98.423077,102.461538
584,2,125.740741,104.518519
585,2,130.608696,107.173913
586,2,131.777778,111.629630
587,2,136.307692,112.653846
590,2,150.840000,101.920000
591,2,159.772727,108.545455
593,2,168.416667,106.916667
596,2,186.375000,106.250000
598,2,194.880000,106.240000
600,2,203.000000,109.080000
602,2,211.851852,104.185185
603,2,216.454545,106.954545
605,2,229.375000,106.041667
606,2,233.958333,107.708333
607,2,237.304348,106.217391
608,2,24.680000,117.120000
609,2,30.875000,115.625000
610,2,33.333333,109.259259
611,2,39.434783,111.608696
612,2,45.739130,113.782609
614,2,50.666667,114.916667
616,2,64.120000,113.880000
617,2,66.400000,110.240000
618,2,70.344828,113.862069
619,2,75.240000,110.960000
622,2,91.826087,113.000000
625,2,107.291667,110.625000
626,2,114.120000,109.840000
628,2,126.000000,110.000000
631,2,140.363636,112.681818
632,2,141.086957,118.173913
634,2,149.500000,108.384615
635,2,155.541667,106.416667
637,2,165.291667,110.041667
638,2,172.304348,109.086957
639,2,174.000000,112.730769
642,2,193.750000,111.833333
643,2,198.600000,110.240000
645,2,208.708333,111.666667
647,2,213.523810,111.285714
649,2,225.846154,109.461538
651,2,236.925926,112.444444
653,2,28.652174,120.521739
655,2,36.370370,115.148148
657,2,42.130435,110.260870
659,2,54.923077,116.461538
661,2,66.130435,118.173913
663,2,78.916667,114.583333
664,2,84.047619,118.000000
665,2,83.791667,112.583333
666,2,88.392857,115.178571
671,2,111.960000,117.800000
675,2,132.782609,117.347826
676,2,145.375000,121.291667
681,2,162.480000,117.280000
684,2,177.680000,117.600000
686,2,194.043478,116.608696
687,2,199.259259,115.333333
690,2,210.272727,115.681818
692,2,217.416667,119.250000
693,2,222.640000,117.840000
694,2,231.346154,111.538462
696,2,24.000000,122.370370
697,2,29.304348,125.608696
698,2,32.821429,120.535714
700,2,40.125000,117.541667
702,2,51.434783,127.347826
703,2,54.080000,121.880000
705,2,70.208333,120.416667
706,2,62.307692,123.807692
707,2,78.160000,123.520000
708,2,78.961538,118.884615
709,2,89.307692,121.346154
711,2,93.518519,120.629630
712,2,98.714286,122.285714
714,2,113.259259,122.888889
719,2,136.761905,118.523810
720,2,140.416667,122.791667
723,2,160.840000,121.880000
725,2,165.769231,124.192308
728,2,179.583333,123.291667
737,2,219.666667,122.958333
739,2,234.423077,116.615385
740,2,21.173913,128.782609
742,2,35.125000,126.625000
745,2,46.875000,127.666667
747,2,65.666667,128.083333
749,2,66.000000,122.428571
752,2,84.200000,122.160000
755,2,95.000000,125.740741
756,2,105.625000,127.833333
758,2,112.827586,127.758621
761,2,127.392857,131.250000
764,2,144.318182,128.272727
768,2,161.080000,126.560000
774,2,188.000000,133.136364
775,2,196.434783,128.130435
779,2,220.750000,127.375000
780,2,218.125000,131.208333
782,2,235.791667,133.083333
783,2,232.500000,127.076923
786,2,31.478261,129.695652
787,2,36.708333,130.250000
789,2,50.636364,136.772727
791,2,58.800000,132.520000
794,2,67.652174,132.782609
795,2,71.200000,129.320000
796,2,81.555556,134.740741
798,2,99.040000,131.840000
799,2,100.173913,127.956522
801,2,106.913043,132.086957
802,2,112.769231,132.423077
803,2,117.652174,131.434783
804,2,121.708333,137.916667
805,2,122.307692,133.923077
806,2,131.840000,128.920000
809,2,143.884615,133.307692
812,2,161.565217,130.913043
814,2,168.440000,131.040000
818,2,192.826087,131.173913
821,2,205.904762,132.238095
826,2,230.916667,130.916667
829,2,29.880000,134.120000
830,2,34.880000,135.920000
834,2,54.272727,133.272727
835,2,59.454545,137.227273
838,2,72.304348,134.391304
839,2,76.760000,135.040000
846,2,112.791667,138.458333
847,2,117.000000,137.681818
850,2,131.851852,134.666667
851,2,136.538462,133.846154
852,2,143.320000,138.320000
854,2,152.708333,140.208333
856,2,158.590909,134.727273
860,2,185.409091,130.727273
864,2,204.640000,137.400000
865,2,208.869565,136.869565
867,2,218.680000,136.240000
868,2,222.478261,134.434783
869,2,227.291667,134.750000
870,2,228.000000,139.206897
871,2,236.083333,140.916667
872,2,24.200000,146.440000
875,2,37.464286,141.464286
876,2,41.260870,142.521739
878,2,56.250000,139.416667
879,2,60.590909,142.045455
881,2,70.666667,143.958333
885,2,87.480000,148.400000
886,2,91.520000,138.040000
887,2,97.590909,140.227273
888,2,97.541667,145.125000
889,2,108.769231,145.692308
890,2,112.863636,143.363636
891,2,116.714286,145.857143
892,2,119.416667,142.125000
895,2,138.875000,137.375000
897,2,147.500000,140.769231
898,2,157.120000,138.960000
907,2,194.520000,145.640000
915,2,237.307692,147.807692
916,2,21.840000,151.040000
922,2,54.192308,143.769231
927,2,72.000000,150.136364
928,2,82.166667,148.333333
930,2,92.272727,142.590909
934,2,112.318182,148.272727
938,2,135.150000,149.950000
942,2,146.920000,148.560000
944,2,163.000000,149.884615
945,2,163.423077,143.923077
949,2,188.307692,149.192308
951,2,195.423077,150.615385
952,2,196.346154,143.192308
953,2,208.250000,141.833333
954,2,210.458333,150.541667
957,2,227.727273,146.045455
958,2,231.192308,142.115385
961,2,31.652174,149.826087
962,2,35.863636,146.590909
963,2,36.142857,150.809524
964,2,38.217391,155.695652
966,2,49.640000,152.400000
969,2,67.619048,153.095238
970,2,72.000000,157.040000
974,2,87.240000,152.760000
977,2,108.150000,152.700000
978,2,111.583333,153.333333
979,2,116.000000,152.500000
982,2,129.115385,151.730769
983,2,139.625000,152.791667
984,2,138.480000,157.720000
988,2,162.720000,154.840000
990,2,168.360000,147.480000
994,2,196.521739,154.391304
995,2,199.920000,148.760000
1004,2,22.038462,156.115385
1006,2,33.888889,155.925926
1008,2,43.517241,157.586207
1009,2,43.760000,152.520000
1010,2,47.760000,156.400000
1014,2,66.880000,157.680000
1016,2,82.120000,153.760000
1017,2,88.523810,157.380952
1020,2,105.565217,155.521739
1022,2,113.560000,158.040000
1023,2,118.863636,155.681818
1026,2,132.230769,157.653846
1027,2,133.720000,154.040000
1028,2,137.260870,163.478261
1029,2,146.041667,153.750000
1030,2,150.260870,155.304348
1032,2,160.440000,158.520000
1034,2,170.958333,161.625000
1035,2,177.333333,159.916667
1036,2,182.666667,157.083333
1037,2,183.478261,153.086957
