ID,type,x COM, y COM
2,2,111.583333,21.333333
5,2,120.760000,20.880000
6,2,127.136364,22.000000
7,2,132.304348,22.000000
9,2,141.238095,21.666667
10,2,151.200000,21.920000
12,2,156.875000,24.041667
13,2,86.571429,31.190476
14,2,91.500000,25.708333
15,2,95.724138,28.862069
16,2,98.375000,25.250000
18,2,112.250000,25.708333
19,2,112.280000,29.680000
22,2,130.739130,26.652174
23,2,136.200000,27.800000
26,2,152.375000,29.625000
31,2,77.440000,35.360000
34,2,91.040000,30.800000
38,2,111.541667,34.750000
39,2,116.434783,33.347826
41,2,129.080000,32.480000
42,2,133.434783,31.086957
45,2,147.750000,32.000000
46,2,154.192308,33.807692
47,2,158.217391,29.521739
51,2,176.120000,30.200000
53,2,72.250000,36.000000
55,2,82.520000,35.080000
57,2,93.347826,36.739130
58,2,98.200000,32.640000
61,2,115.909091,38.727273
62,2,119.809524,39.000000
63,2,121.217391,35.478261
65,2,129.833333,37.125000
66,2,134.391304,36.956522
67,2,140.571429,36.714286
76,2,189.238095,36.904762
77,2,195.840000,40.120000
78,2,61.958333,41.708333
79,2,67.590909,39.363636
81,2,77.920000,44.040000
82,2,79.576923,39.692308
84,2,95.240000,42.120000
85,2,102.080000,43.200000
87,2,107.684211,43.368421
88,2,112.222222,43.777778
89,2,116.952381,43.666667
90,2,121.541667,44.208333
91,2,124.961538,40.153846
92,2,130.476190,41.619048
93,2,137.230769,40.423077
94,2,138.080000,45.160000
96,2,152.480000,42.520000
98,2,157.500000,44.318182
100,2,175.956522,47.608696
101,2,178.291667,42.000000
103,2,186.160000,39.200000
109,2,74.480000,46.880000
110,2,79.640000,49.640000
113,2,92.791667,46.625000
114,2,98.576923,47.384615
115,2,103.666667,47.541667
117,2,108.086957,52.434783
118,2,113.363636,49.500000
122,2,135.137931,49.793103
125,2,149.740741,54.888889
130,2,180.375000,45.958333
131,2,183.608696,46.304348
132,2,187.916667,46.666667
133,2,192.958333,47.833333
134,2,197.769231,49.192308
135,2,199.192308,44.615385
136,2,55.625000,52.750000
137,2,59.560000,52.640000
138,2,63.565217,52.391304
139,2,68.478261,53.869565
140,2,72.500000,51.250000
142,2,79.772727,55.227273
144,2,91.846154,51.461538
146,2,102.600000,52.280000
151,2,123.960000,56.080000
153,2,133.173913,53.478261
155,2,151.956522,58.826087
162,2,180.680000,57.240000
166,2,203.517241,48.517241
167,2,206.384615,53.423077
170,2,58.125000,57.708333
171,2,64.111111,57.703704
173,2,75.958333,53.125000
177,2,92.000000,56.750000
179,2,105.521739,57.434783
181,2,113.440000,58.400000
183,2,127.846154,56.461538
184,2,131.440000,58.080000
185,2,136.130435,57.478261
188,2,146.653846,60.923077
190,2,157.615385,58.346154
192,2,167.880000,58.040000
195,2,180.923077,61.807692
197,2,186.173913,55.608696
200,2,203.250000,61.666667
201,2,207.375000,57.750000
202,2,42.461538,64.192308
203,2,48.173913,63.260870
204,2,54.538462,61.384615
206,2,60.478261,61.913043
211,2,88.192308,65.076923
213,2,95.190476,60.952381
214,2,100.333333,60.666667
216,2,112.782609,62.782609
219,2,134.826087,62.913043
221,2,142.666667,63.291667
223,2,149.480000,64.440000
225,2,153.260870,63.695652
227,2,167.500000,64.272727
230,2,185.760000,62.640000
231,2,188.629630,59.851852
232,2,195.480000,62.920000
233,2,198.714286,60.000000
235,2,208.760000,61.320000
236,2,215.150000,63.950000
240,2,52.272727,66.863636
