ID,type,x COM, y COM
1,2,103.160000,24.280000
2,2,107.240000,22.160000
3,2,111.666667,23.333333
4,2,118.043478,23.391304
5,2,120.666667,26.375000
6,2,127.120000,21.440000
8,2,136.600000,22.240000
9,2,141.760000,22.440000
10,2,147.750000,24.416667
12,2,157.384615,22.000000
18,2,112.380952,27.952381
19,2,115.956522,27.652174
20,2,123.736842,26.842105
27,2,158.958333,26.833333
31,2,76.653846,34.923077
34,2,93.600000,31.800000
35,2,97.782609,32.782609
37,2,106.680000,31.880000
39,2,118.130435,32.521739
41,2,127.434783,31.608696
42,2,134.090909,32.727273
43,2,138.560000,30.920000
45,2,146.954545,31.454545
47,2,156.240000,30.880000
48,2,161.480000,32.840000
50,2,174.727273,30.863636
51,2,179.458333,32.625000
53,2,73.227273,36.772727
58,2,94.640000,36.560000
60,2,106.760000,37.040000
61,2,112.080000,37.480000
62,2,116.956522,36.826087
69,2,152.565217,35.956522
70,2,156.869565,35.739130
71,2,160.695652,38.565217
72,2,165.230769,37.730769
73,2,171.363636,37.272727
81,2,77.769231,42.846154
82,2,81.833333,40.333333
83,2,86.619048,41.000000
85,2,97.227273,42.090909
86,2,102.708333,43.125000
89,2,116.800000,41.760000
91,2,127.619048,42.809524
92,2,132.500000,42.192308
93,2,136.625000,44.166667
94,2,142.086957,41.739130
98,2,163.454545,44.090909
99,2,167.130435,41.652174
101,2,177.083333,42.458333
103,2,187.666667,42.041667
105,2,196.720000,41.680000
107,2,61.346154,46.846154
113,2,90.636364,48.818182
115,2,101.208333,47.458333
116,2,105.318182,47.272727
117,2,110.307692,47.653846
118,2,115.518519,47.074074
120,2,128.230769,46.692308
121,2,132.730769,48.538462
125,2,155.043478,45.173913
127,2,161.000000,47.625000
128,2,166.875000,48.500000
131,2,184.272727,47.227273
132,2,188.500000,47.250000
133,2,194.000000,47.869565
134,2,197.739130,46.086957
135,2,202.666667,47.833333
137,2,58.375000,51.125000
138,2,62.304348,53.304348
139,2,66.160000,51.360000
140,2,71.416667,52.333333
141,2,76.958333,52.083333
142,2,81.791667,51.875000
143,2,87.120000,51.360000
146,2,100.652174,54.652174
148,2,112.461538,52.192308
149,2,117.318182,52.727273
152,2,131.000000,53.347826
153,2,136.043478,52.391304
154,2,140.814815,53.259259
155,2,146.083333,52.083333
157,2,156.384615,51.192308
158,2,160.320000,52.400000
160,2,172.629630,52.259259
163,2,186.400000,52.600000
164,2,191.200000,51.960000
166,2,202.760000,52.960000
168,2,48.045455,55.818182
169,2,51.565217,57.260870
171,2,59.833333,57.875000
173,2,71.346154,57.500000
174,2,76.375000,56.333333
177,2,92.074074,57.000000
178,2,96.888889,57.592593
180,2,108.375000,57.500000
181,2,112.777778,57.222222
184,2,126.840000,56.600000
185,2,133.000000,57.458333
186,2,137.521739,58.521739
188,2,145.666667,56.375000
191,2,161.772727,57.590909
193,2,172.090909,57.363636
194,2,176.565217,55.913043
195,2,181.956522,56.782609
196,2,186.280000,57.680000
197,2,191.192308,57.076923
199,2,201.846154,57.807692
200,2,207.480000,57.800000
201,2,212.416667,58.250000
202,2,44.291667,62.000000
204,2,51.541667,62.000000
205,2,56.538462,61.961538
209,2,77.000000,59.916667
210,2,82.080000,60.240000
212,2,90.692308,62.615385
213,2,95.678571,62.642857
214,2,101.913043,59.782609
215,2,108.083333,62.041667
219,2,125.869565,61.521739
220,2,130.153846,62.423077
221,2,134.960000,62.280000
223,2,146.826087,62.608696
224,2,151.538462,63.346154
226,2,162.444444,63.222222
227,2,167.153846,61.038462
228,2,175.857143,60.750000
232,2,193.047619,60.904762
233,2,197.652174,60.086957
235,2,207.166667,63.083333
236,2,211.565217,62.478261
238,2,42.000000,66.608696
239,2,47.625000,67.458333
240,2,54.608696,67.130435
241,2,59.583333,66.291667
242,2,58.208333,70.708333
243,2,64.360000,66.480000
244,2,70.400000,66.240000
246,2,80.629630,66.407407
252,2,111.636364,66.409091
253,2,116.640000,67.840000
254,2,121.769231,67.038462
255,2,127.000000,67.125000
256,2,131.181818,68.136364
257,2,135.840000,67.560000
258,2,140.423077,65.884615
260,2,153.000000,69.120000
261,2,157.142857,65.357143
262,2,162.478261,67.956522
267,2,186.666667,66.833333
270,2,202.814815,69.407407
274,2,222.250000,68.250000
275,2,37.652174,71.043478
277,2,48.130435,72.217391
278,2,52.600000,71.720000
280,2,63.230769,72.653846
282,2,72.791667,70.708333
283,2,76.000000,72.083333
284,2,81.925926,71.259259
286,2,91.625000,70.666667
287,2,96.636364,71.636364
288,2,102.130435,73.391304
295,2,138.320000,71.640000
297,2,147.346154,73.307692
299,2,157.500000,71.000000
303,2,176.363636,72.272727
